Date,Service,Message
"2022-05-06T18:03:00.789Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:00.789Z	35441f28-61fd-4942-82ff-ca4e27eab7c2	INFO	[dd.trace_id=5654889608813557986 dd.span_id=4724095985872299015] The event with eventId 5159c589-8282-40ca-857d-79f0790a07df-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:03:00.670Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:03:00.670Z	ed1ee685-3da8-4d7d-b423-9a92ec36f97b	INFO	[dd.trace_id=1295754200043981331 dd.span_id=5053344392408342984] The event with eventId 3fcbacea-fcee-4287-917a-d965901ac1df-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:58.729Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:58.729Z	bb18ad4e-37c7-492c-b471-131675dd9521	INFO	[dd.trace_id=5634085409987013254 dd.span_id=644489432364153059] The event with eventId 79ab2c94-3c69-4d1c-8219-a4a61b358154-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:58.598Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:58.598Z	c7d15293-ad62-4284-8fc7-6de2973b48d0	INFO	[dd.trace_id=5675949478462464120 dd.span_id=4206553174204999822] The event with eventId 84a5240f-07cf-41fd-8429-1aa9ef72abc0-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:58.463Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:58.463Z	82b42c11-25ed-4467-9f73-0ec928bb9333	INFO	[dd.trace_id=6042236176340766613 dd.span_id=8654914978587050490] The event with eventId efd89330-50fd-4fc3-8485-b7ef33d10211-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:56.212Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:56.212Z	c7d973d9-13d9-42c6-8cc3-69b0cdddc071	INFO	[dd.trace_id=6053156465827810656 dd.span_id=889146265551616036] The event with eventId 037ee6a0-d098-46ca-b87b-22fa902ad9bd-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:56.112Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:56.112Z	7726e24a-9076-4840-a030-c5744a12a9fa	INFO	[dd.trace_id=7249092342820971278 dd.span_id=7354954165632519598] The event with eventId 1eb8513b-7b7e-4e38-849f-720bff0772f9-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:56.069Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:56.069Z	4d1d8627-b7e0-4d0b-9b07-3883d9eff600	INFO	[dd.trace_id=4223486967565902240 dd.span_id=573738839769917736] The event with eventId 34577e71-9173-4c14-a8ab-c25ad1fb729c-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:51.678Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:51.678Z	b4f71595-b323-44cc-ab34-14cbb5ad6076	INFO	[dd.trace_id=539410260368454403 dd.span_id=563095752194905277] The event with eventId 68bcad59-b0c3-47ac-a444-3d95cd6bd5fb-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:51.671Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:51.671Z	37976fd1-161f-45b4-92f2-2abf6c8437ae	INFO	[dd.trace_id=9155460586350786444 dd.span_id=3663892891998349802] The event with eventId 33c01b21-9086-46bf-9615-2ce0e0133b36-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:51.671Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:51.671Z	aafcdc84-339e-445c-bc15-74b130c5a191	INFO	[dd.trace_id=2112437971035408121 dd.span_id=7855549589491525113] The event with eventId 02400bc1-cdf2-47c9-a637-e107f48cec81-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:49.096Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:49.096Z	b55cd203-5c79-4142-a658-7a75165e9ddf	INFO	[dd.trace_id=4332655518610928468 dd.span_id=3186459766608976238] The event with eventId 4fa37833-d95d-479b-8cf2-7d5f5c7f14ed-accountSyncMulesoft was updated with sent status"
"2022-05-06T18:02:47.924Z","""olimpo-consumers-mulesoft-app""","2022-05-06T18:02:47.924Z	a7e36007-0ca9-4e2d-8c4e-256786796702	INFO	[dd.trace_id=3005206193853371964 dd.span_id=833519962928901187] The event with eventId a453de27-880b-46e7-a8b0-c1938fcccab7-accountSyncMulesoft was updated with sent status"
